purchase_id,medicine_id,shop_id,supplier_name,purchase_date,quantity,cost_price
PUR8730,MED2290,SHOP3131,HealthCorp,2020-12-29,21,177
PUR8731,MED2422,SHOP3148,LifeLine,2025-05-02,1,232
PUR8732,MED2224,SHOP3130,LifeLine,2023-12-13,13,166
PUR8733,MED2461,SHOP3079,LifeLine,2024-09-29,41,149
PUR8734,MED2832,SHOP3026,HealthCorp,2020-09-19,21,232
PUR8735,MED2490,SHOP3116,LifeLine,2022-12-05,96,219
PUR8736,MED2378,SHOP3115,HealthCorp,2021-04-05,30,239
PUR8737,MED2250,SHOP3130,MedLink,2020-09-29,38,197
PUR8738,MED2041,SHOP3144,ABC Suppliers,2024-07-01,39,205
PUR8739,MED2099,SHOP3006,LifeLine,2020-02-22,89,66
PUR8740,MED2136,SHOP3100,HealthCorp,2020-11-27,28,132
PUR8741,MED2170,SHOP3147,ABC Suppliers,2025-05-06,39,224
PUR8742,MED2880,SHOP3033,HealthCorp,2025-06-01,30,176
PUR8743,MED2512,SHOP3108,LifeLine,2024-06-02,73,264
PUR8744,MED2092,SHOP3039,ABC Suppliers,2022-03-28,20,227
PUR8745,MED2212,SHOP3030,LifeLine,2021-05-27,51,265
PUR8746,MED2657,SHOP3035,HealthCorp,2021-06-13,53,195
PUR8747,MED2547,SHOP3058,MedLink,2022-10-27,33,264
PUR8748,MED2205,SHOP3080,LifeLine,2024-02-08,21,37
PUR8749,MED2313,SHOP3095,HealthCorp,2022-02-08,44,228
PUR8750,MED2062,SHOP3076,ABC Suppliers,2019-06-09,38,146
PUR8751,MED2545,SHOP3030,LifeLine,2023-12-20,64,185
PUR8752,MED2149,SHOP3146,ABC Suppliers,2022-01-26,36,239
PUR8753,MED2737,SHOP3115,MedLink,2021-06-02,54,214
PUR8754,MED2843,SHOP3030,LifeLine,2024-10-18,68,249
PUR8755,MED2426,SHOP3120,LifeLine,2024-08-17,57,192
PUR8756,MED2423,SHOP3004,HealthCorp,2019-04-07,49,291
PUR8757,MED2454,SHOP3084,MedLink,2023-02-06,17,194
PUR8758,MED2692,SHOP3084,MedLink,2021-11-06,90,227
PUR8759,MED2649,SHOP3097,ABC Suppliers,2024-03-19,82,178
PUR8760,MED2631,SHOP3114,MedLink,2022-06-05,10,149
PUR8761,MED2108,SHOP3010,LifeLine,2023-05-10,17,153
PUR8762,MED2697,SHOP3104,LifeLine,2025-07-11,42,132
PUR8763,MED2892,SHOP3027,MedLink,2019-11-04,77,127
PUR8764,MED2187,SHOP3090,LifeLine,2019-05-01,55,204
PUR8765,MED2434,SHOP3049,LifeLine,2024-03-08,27,175
PUR8766,MED2069,SHOP3073,MedLink,2022-04-23,53,201
PUR8767,MED2382,SHOP3137,LifeLine,2022-04-21,53,201
PUR8768,MED2100,SHOP3092,HealthCorp,2023-06-23,88,175
PUR8769,MED2996,SHOP3125,LifeLine,2022-04-28,50,235
PUR8770,MED2166,SHOP3080,MedLink,2021-01-25,43,157
PUR8771,MED2526,SHOP3131,HealthCorp,2023-03-04,53,121
PUR8772,MED2139,SHOP3140,HealthCorp,2024-02-09,55,227
PUR8773,MED2581,SHOP3032,ABC Suppliers,2025-03-22,23,182
PUR8774,MED2179,SHOP3039,HealthCorp,2020-05-26,28,309
PUR8775,MED2157,SHOP3075,LifeLine,2023-04-01,61,196
PUR8776,MED2468,SHOP3016,LifeLine,2021-08-13,45,91
PUR8777,MED2762,SHOP3093,MedLink,2020-11-13,33,255
PUR8778,MED2730,SHOP3040,MedLink,2021-12-12,98,250
PUR8779,MED2931,SHOP3027,MedLink,2022-12-19,42,251
PUR8780,MED2059,SHOP3080,HealthCorp,2020-07-19,63,123
PUR8781,MED2090,SHOP3031,LifeLine,2021-07-05,39,207
PUR8782,MED2151,SHOP3072,HealthCorp,2023-08-10,54,225
PUR8783,MED2551,SHOP3008,ABC Suppliers,2024-08-09,55,201
PUR8784,MED2737,SHOP3100,HealthCorp,2023-11-04,90,233
PUR8785,MED2355,SHOP3008,ABC Suppliers,2020-11-26,57,214
PUR8786,MED2381,SHOP3091,MedLink,2020-11-23,96,254
PUR8787,MED2827,SHOP3099,MedLink,2019-05-22,47,209
PUR8788,MED2210,SHOP3026,MedLink,2021-08-08,62,170
PUR8789,MED2015,SHOP3097,HealthCorp,2019-06-05,16,117
PUR8790,MED2819,SHOP3029,MedLink,2022-10-05,76,220
PUR8791,MED2812,SHOP3015,HealthCorp,2020-03-03,23,263
PUR8792,MED2309,SHOP3054,HealthCorp,2022-06-11,42,125
PUR8793,MED2873,SHOP3010,ABC Suppliers,2022-11-08,21,217
PUR8794,MED2139,SHOP3075,MedLink,2021-12-18,53,173
PUR8795,MED2301,SHOP3070,ABC Suppliers,2019-01-19,32,262
PUR8796,MED2281,SHOP3119,ABC Suppliers,2024-06-05,41,236
PUR8797,MED2895,SHOP3050,HealthCorp,2025-06-21,82,229
PUR8798,MED2208,SHOP3049,LifeLine,2019-02-18,29,219
PUR8799,MED2499,SHOP3076,MedLink,2024-02-29,60,256
PUR8800,MED2949,SHOP3091,LifeLine,2019-04-14,20,267
PUR8801,MED2205,SHOP3000,MedLink,2025-07-07,40,241
PUR8802,MED2265,SHOP3039,ABC Suppliers,2025-08-02,56,342
PUR8803,MED2840,SHOP3001,ABC Suppliers,2019-08-19,51,198
PUR8804,MED2055,SHOP3086,LifeLine,2025-01-25,59,253
PUR8805,MED2775,SHOP3024,MedLink,2023-10-27,34,194
PUR8806,MED2696,SHOP3081,MedLink,2021-01-01,15,195
PUR8807,MED2343,SHOP3007,LifeLine,2021-02-23,39,151
PUR8808,MED2695,SHOP3048,ABC Suppliers,2023-02-09,67,231
PUR8809,MED2422,SHOP3091,ABC Suppliers,2021-03-10,17,158
PUR8810,MED2639,SHOP3118,ABC Suppliers,2019-10-29,22,356
PUR8811,MED2625,SHOP3035,HealthCorp,2022-02-09,64,297
PUR8812,MED2109,SHOP3128,MedLink,2022-04-12,34,153
PUR8813,MED2566,SHOP3098,HealthCorp,2023-07-22,5,180
PUR8814,MED2069,SHOP3025,MedLink,2021-06-02,59,183
PUR8815,MED2497,SHOP3053,ABC Suppliers,2020-07-12,45,165
PUR8816,MED2028,SHOP3032,LifeLine,2019-10-14,37,234
PUR8817,MED2218,SHOP3114,ABC Suppliers,2022-04-23,37,198
PUR8818,MED2250,SHOP3014,HealthCorp,2019-12-02,11,232
PUR8819,MED2592,SHOP3081,HealthCorp,2019-02-14,50,167
PUR8820,MED2302,SHOP3012,LifeLine,2024-11-30,57,205
PUR8821,MED2014,SHOP3132,ABC Suppliers,2024-09-29,50,209
PUR8822,MED2188,SHOP3067,ABC Suppliers,2021-03-03,66,239
PUR8823,MED2690,SHOP3001,MedLink,2023-12-04,18,146
PUR8824,MED2368,SHOP3003,MedLink,2024-06-18,34,221
PUR8825,MED2885,SHOP3095,LifeLine,2024-03-18,85,255
PUR8826,MED2617,SHOP3056,HealthCorp,2024-10-01,57,137
PUR8827,MED2703,SHOP3103,ABC Suppliers,2019-06-09,35,176
PUR8828,MED2263,SHOP3068,MedLink,2025-03-28,34,226
PUR8829,MED2012,SHOP3117,HealthCorp,2025-03-14,22,225
PUR8830,MED2639,SHOP3044,MedLink,2025-08-12,25,225
PUR8831,MED2320,SHOP3089,MedLink,2023-05-04,70,237
PUR8832,MED2128,SHOP3096,ABC Suppliers,2024-05-12,63,245
PUR8833,MED2448,SHOP3128,MedLink,2025-02-05,9,207
PUR8834,MED2596,SHOP3004,LifeLine,2021-08-28,36,156
PUR8835,MED2495,SHOP3092,LifeLine,2023-04-16,52,166
PUR8836,MED2048,SHOP3004,HealthCorp,2022-06-16,46,117
PUR8837,MED2077,SHOP3048,MedLink,2024-08-23,24,180
PUR8838,MED2447,SHOP3094,ABC Suppliers,2019-11-21,59,223
PUR8839,MED2022,SHOP3135,HealthCorp,2024-07-10,90,202
PUR8840,MED2030,SHOP3131,ABC Suppliers,2021-08-24,52,250
PUR8841,MED2503,SHOP3024,ABC Suppliers,2023-12-25,41,217
PUR8842,MED2468,SHOP3074,MedLink,2019-06-13,42,231
PUR8843,MED2650,SHOP3047,HealthCorp,2019-11-30,76,223
PUR8844,MED2225,SHOP3135,HealthCorp,2021-06-14,42,212
PUR8845,MED2256,SHOP3146,MedLink,2024-07-16,20,217
PUR8846,MED2415,SHOP3116,HealthCorp,2022-12-23,41,233
PUR8847,MED2233,SHOP3136,MedLink,2024-09-19,65,216
PUR8848,MED2617,SHOP3113,MedLink,2023-06-12,74,139
PUR8849,MED2599,SHOP3107,LifeLine,2024-12-21,95,210
PUR8850,MED2303,SHOP3023,ABC Suppliers,2020-07-26,68,196
PUR8851,MED2807,SHOP3055,HealthCorp,2020-02-19,51,176
PUR8852,MED2574,SHOP3047,ABC Suppliers,2021-11-30,45,160
PUR8853,MED2146,SHOP3128,LifeLine,2024-08-07,75,124
PUR8854,MED2343,SHOP3035,HealthCorp,2021-09-06,57,233
PUR8855,MED2580,SHOP3013,ABC Suppliers,2021-10-25,78,166
PUR8856,MED2231,SHOP3036,HealthCorp,2021-10-26,62,202
PUR8857,MED2555,SHOP3101,MedLink,2020-10-09,34,249
PUR8858,MED2335,SHOP3078,MedLink,2024-05-09,26,183
PUR8859,MED2598,SHOP3036,LifeLine,2025-04-11,61,167
PUR8860,MED2005,SHOP3134,ABC Suppliers,2021-12-21,26,235
PUR8861,MED2103,SHOP3140,LifeLine,2021-10-25,92,238
PUR8862,MED2006,SHOP3124,LifeLine,2024-11-15,33,152
PUR8863,MED2578,SHOP3119,MedLink,2024-01-28,69,72
PUR8864,MED2600,SHOP3121,MedLink,2023-08-14,71,212
PUR8865,MED2326,SHOP3107,ABC Suppliers,2025-07-15,54,236
PUR8866,MED2209,SHOP3105,LifeLine,2021-02-17,58,143
PUR8867,MED2679,SHOP3054,LifeLine,2021-03-15,41,198
PUR8868,MED2831,SHOP3089,MedLink,2024-01-19,39,119
PUR8869,MED2647,SHOP3042,HealthCorp,2019-08-28,14,132
PUR8870,MED2938,SHOP3108,HealthCorp,2019-06-04,67,161
PUR8871,MED2241,SHOP3002,HealthCorp,2019-06-19,38,194
PUR8872,MED2663,SHOP3097,MedLink,2021-02-08,63,202
PUR8873,MED2207,SHOP3103,ABC Suppliers,2023-11-18,53,136
PUR8874,MED2834,SHOP3039,LifeLine,2025-01-08,61,86
PUR8875,MED2914,SHOP3016,ABC Suppliers,2022-03-15,24,168
PUR8876,MED2963,SHOP3019,HealthCorp,2019-12-06,34,216
PUR8877,MED2326,SHOP3101,MedLink,2020-07-30,39,289
PUR8878,MED2063,SHOP3031,MedLink,2025-05-16,38,179
PUR8879,MED2799,SHOP3103,LifeLine,2023-05-15,87,193
PUR8880,MED2891,SHOP3004,LifeLine,2023-01-13,4,157
PUR8881,MED2332,SHOP3000,LifeLine,2025-06-08,58,209
PUR8882,MED2898,SHOP3101,HealthCorp,2021-10-16,23,165
PUR8883,MED2058,SHOP3006,ABC Suppliers,2023-05-22,43,224
PUR8884,MED2989,SHOP3125,HealthCorp,2021-01-13,42,191
PUR8885,MED2219,SHOP3041,ABC Suppliers,2020-11-01,47,158
PUR8886,MED2697,SHOP3048,MedLink,2020-09-22,47,155
PUR8887,MED2137,SHOP3112,MedLink,2024-09-26,27,144
PUR8888,MED2402,SHOP3131,HealthCorp,2022-05-24,64,189
PUR8889,MED2776,SHOP3136,LifeLine,2019-05-12,39,172
PUR8890,MED2147,SHOP3051,ABC Suppliers,2022-08-23,37,242
PUR8891,MED2918,SHOP3076,HealthCorp,2020-08-08,56,214
PUR8892,MED2428,SHOP3135,LifeLine,2019-04-09,51,188
PUR8893,MED2935,SHOP3118,MedLink,2020-12-15,31,280
PUR8894,MED2102,SHOP3092,LifeLine,2024-05-17,27,105
PUR8895,MED2864,SHOP3106,ABC Suppliers,2024-07-29,54,291
PUR8896,MED2698,SHOP3073,HealthCorp,2023-08-11,67,239
PUR8897,MED2368,SHOP3049,LifeLine,2023-02-03,29,234
PUR8898,MED2438,SHOP3069,HealthCorp,2024-03-12,38,253
PUR8899,MED2829,SHOP3096,HealthCorp,2022-10-19,42,182
PUR8900,MED2819,SHOP3126,LifeLine,2021-11-15,46,266
PUR8901,MED2880,SHOP3110,LifeLine,2019-01-07,26,93
PUR8902,MED2497,SHOP3081,ABC Suppliers,2019-11-28,26,207
PUR8903,MED2404,SHOP3025,MedLink,2020-02-18,25,199
PUR8904,MED2852,SHOP3040,ABC Suppliers,2020-06-08,50,171
PUR8905,MED2295,SHOP3077,LifeLine,2019-05-08,45,209
PUR8906,MED2582,SHOP3029,LifeLine,2020-04-08,8,69
PUR8907,MED2767,SHOP3145,MedLink,2019-01-01,60,247
PUR8908,MED2651,SHOP3074,LifeLine,2025-08-25,43,191
PUR8909,MED2983,SHOP3006,MedLink,2019-01-07,71,172
PUR8910,MED2615,SHOP3082,ABC Suppliers,2024-09-09,37,186
PUR8911,MED2233,SHOP3052,HealthCorp,2022-01-14,36,147
PUR8912,MED2782,SHOP3005,HealthCorp,2021-02-23,68,243
PUR8913,MED2828,SHOP3097,HealthCorp,2020-01-21,69,164
PUR8914,MED2940,SHOP3074,LifeLine,2022-01-30,42,235
PUR8915,MED2522,SHOP3084,MedLink,2025-07-08,52,218
PUR8916,MED2282,SHOP3129,MedLink,2025-05-13,74,245
PUR8917,MED2374,SHOP3120,ABC Suppliers,2019-04-25,52,196
PUR8918,MED2488,SHOP3132,ABC Suppliers,2023-11-28,74,229
PUR8919,MED2876,SHOP3102,MedLink,2023-07-09,52,183
PUR8920,MED2961,SHOP3020,ABC Suppliers,2024-01-12,47,216
PUR8921,MED2564,SHOP3004,LifeLine,2022-07-08,51,184
PUR8922,MED2690,SHOP3034,ABC Suppliers,2023-03-28,62,288
PUR8923,MED2291,SHOP3032,LifeLine,2023-11-12,37,144
PUR8924,MED2432,SHOP3098,MedLink,2020-05-26,49,270
PUR8925,MED2412,SHOP3044,HealthCorp,2024-05-03,37,301
PUR8926,MED2266,SHOP3002,ABC Suppliers,2022-11-23,29,202
PUR8927,MED2518,SHOP3034,MedLink,2019-11-19,39,206
PUR8928,MED2950,SHOP3088,ABC Suppliers,2021-01-10,100,191
PUR8929,MED2073,SHOP3133,ABC Suppliers,2019-06-16,53,274
PUR8930,MED2529,SHOP3018,LifeLine,2023-07-23,78,253
PUR8931,MED2435,SHOP3091,ABC Suppliers,2019-04-08,39,138
PUR8932,MED2323,SHOP3033,LifeLine,2023-10-05,54,219
PUR8933,MED2237,SHOP3059,HealthCorp,2019-08-05,67,255
PUR8934,MED2033,SHOP3118,HealthCorp,2021-03-24,41,226
PUR8935,MED2246,SHOP3016,MedLink,2021-12-17,31,128
PUR8936,MED2889,SHOP3080,MedLink,2023-08-25,76,179
PUR8937,MED2174,SHOP3120,LifeLine,2022-11-23,28,252
PUR8938,MED2986,SHOP3062,LifeLine,2022-09-11,3,177
PUR8939,MED2193,SHOP3116,HealthCorp,2022-06-27,17,253
PUR8940,MED2397,SHOP3086,LifeLine,2023-01-30,71,266
PUR8941,MED2318,SHOP3034,MedLink,2019-07-02,20,273
PUR8942,MED2084,SHOP3055,LifeLine,2020-11-23,60,367
PUR8943,MED2130,SHOP3007,HealthCorp,2019-08-30,40,240
PUR8944,MED2937,SHOP3033,ABC Suppliers,2023-09-25,27,154
PUR8945,MED2648,SHOP3106,LifeLine,2022-08-31,44,78
PUR8946,MED2739,SHOP3081,HealthCorp,2023-07-21,46,199
PUR8947,MED2136,SHOP3144,ABC Suppliers,2022-12-27,54,89
PUR8948,MED2867,SHOP3007,HealthCorp,2020-04-25,71,171
PUR8949,MED2828,SHOP3009,ABC Suppliers,2023-01-16,65,255
PUR8950,MED2199,SHOP3108,LifeLine,2020-01-25,71,178
PUR8951,MED2648,SHOP3073,ABC Suppliers,2024-10-28,47,119
PUR8952,MED2073,SHOP3131,HealthCorp,2022-02-22,42,252
PUR8953,MED2478,SHOP3022,MedLink,2021-03-03,58,179
PUR8954,MED2687,SHOP3120,HealthCorp,2022-12-30,69,105
PUR8955,MED2811,SHOP3141,MedLink,2020-12-06,35,198
PUR8956,MED2031,SHOP3037,HealthCorp,2024-06-05,58,157
PUR8957,MED2005,SHOP3029,MedLink,2024-06-17,20,183
PUR8958,MED2942,SHOP3113,HealthCorp,2025-03-14,12,297
PUR8959,MED2776,SHOP3038,ABC Suppliers,2021-04-08,64,172
PUR8960,MED2736,SHOP3032,MedLink,2023-02-12,34,204
PUR8961,MED2120,SHOP3143,ABC Suppliers,2021-11-17,66,235
PUR8962,MED2523,SHOP3147,MedLink,2023-03-16,62,187
PUR8963,MED2551,SHOP3092,LifeLine,2019-08-13,37,202
PUR8964,MED2559,SHOP3031,MedLink,2020-05-12,44,122
PUR8965,MED2308,SHOP3069,HealthCorp,2021-02-10,78,189
PUR8966,MED2028,SHOP3099,LifeLine,2023-01-20,55,195
PUR8967,MED2248,SHOP3133,MedLink,2025-04-07,55,225
PUR8968,MED2556,SHOP3079,HealthCorp,2020-05-04,31,202
PUR8969,MED2622,SHOP3111,ABC Suppliers,2023-01-07,25,242
PUR8970,MED2683,SHOP3133,ABC Suppliers,2024-04-24,89,252
PUR8971,MED2897,SHOP3113,LifeLine,2021-05-06,55,226
PUR8972,MED2764,SHOP3045,LifeLine,2022-01-28,70,214
PUR8973,MED2208,SHOP3031,HealthCorp,2024-01-22,49,173
PUR8974,MED2593,SHOP3094,ABC Suppliers,2021-05-02,51,147
PUR8975,MED2522,SHOP3031,ABC Suppliers,2019-11-03,79,182
PUR8976,MED2538,SHOP3131,LifeLine,2025-02-20,100,145
PUR8977,MED2558,SHOP3084,MedLink,2019-06-06,39,245
PUR8978,MED2598,SHOP3119,LifeLine,2023-10-10,46,175
PUR8979,MED2103,SHOP3114,LifeLine,2024-08-24,81,171
PUR8980,MED2353,SHOP3034,ABC Suppliers,2025-03-31,31,204
PUR8981,MED2956,SHOP3110,MedLink,2025-04-13,33,203
PUR8982,MED2436,SHOP3087,ABC Suppliers,2019-02-20,87,176
PUR8983,MED2483,SHOP3120,MedLink,2020-01-06,14,199
PUR8984,MED2860,SHOP3046,LifeLine,2020-04-22,55,221
PUR8985,MED2295,SHOP3023,LifeLine,2019-10-15,51,203
PUR8986,MED2504,SHOP3003,ABC Suppliers,2024-05-03,59,184
PUR8987,MED2566,SHOP3002,HealthCorp,2021-10-05,61,245
PUR8988,MED2265,SHOP3092,MedLink,2019-11-20,65,153
PUR8989,MED2077,SHOP3102,HealthCorp,2021-05-23,97,149
PUR8990,MED2649,SHOP3068,LifeLine,2021-07-05,58,130
PUR8991,MED2610,SHOP3011,ABC Suppliers,2022-11-03,46,189
PUR8992,MED2914,SHOP3062,LifeLine,2025-01-27,71,215
PUR8993,MED2661,SHOP3019,MedLink,2024-03-10,49,161
PUR8994,MED2584,SHOP3016,LifeLine,2019-09-20,27,161
PUR8995,MED2279,SHOP3084,MedLink,2023-11-27,53,178
PUR8996,MED2699,SHOP3068,LifeLine,2020-12-02,33,271
PUR8997,MED2343,SHOP3007,ABC Suppliers,2021-02-04,65,203
PUR8998,MED2166,SHOP3101,ABC Suppliers,2019-07-02,51,158
PUR8999,MED2720,SHOP3032,HealthCorp,2019-06-24,34,170
