stock_id,shop_id,medicine_id,available_units,last_updated
STK13662,SHOP3005,MED2210,26,2022-10-16
STK13663,SHOP3022,MED2885,32,2022-10-20
STK13664,SHOP3022,MED2237,36,2019-07-30
STK13665,SHOP3090,MED2430,39,2019-03-19
STK13666,SHOP3068,MED2818,27,2022-09-18
STK13667,SHOP3099,MED2984,31,2023-02-15
STK13668,SHOP3009,MED2070,65,2023-04-06
STK13669,SHOP3110,MED2434,43,2023-02-22
STK13670,SHOP3073,MED2086,23,2022-03-04
STK13671,SHOP3074,MED2625,32,2019-10-04
STK13672,SHOP3035,MED2627,20,2020-07-06
STK13673,SHOP3120,MED2467,18,2025-04-21
STK13674,SHOP3032,MED2729,83,2023-08-04
STK13675,SHOP3037,MED2391,27,2020-11-02
STK13676,SHOP3133,MED2048,25,2021-12-04
STK13677,SHOP3023,MED2490,18,2021-07-21
STK13678,SHOP3125,MED2475,30,2019-02-26
STK13679,SHOP3119,MED2201,38,2019-05-29
STK13680,SHOP3000,MED2921,46,2022-12-28
STK13681,SHOP3001,MED2770,42,2019-06-15
STK13682,SHOP3065,MED2170,36,2020-10-16
STK13683,SHOP3016,MED2817,11,2025-04-08
STK13684,SHOP3144,MED2908,26,2023-06-03
STK13685,SHOP3049,MED2764,13,2019-02-25
STK13686,SHOP3081,MED2608,43,2022-10-18
STK13687,SHOP3118,MED2864,29,2019-07-12
STK13688,SHOP3120,MED2035,53,2025-07-29
STK13689,SHOP3031,MED2416,9,2024-08-11
STK13690,SHOP3047,MED2323,56,2021-11-13
STK13691,SHOP3052,MED2130,26,2022-10-19
STK13692,SHOP3147,MED2337,40,2021-09-30
STK13693,SHOP3055,MED2520,42,2025-03-19
STK13694,SHOP3095,MED2893,21,2021-01-11
STK13695,SHOP3019,MED2868,45,2023-01-09
STK13696,SHOP3089,MED2227,49,2022-07-20
STK13697,SHOP3149,MED2813,49,2021-05-07
STK13698,SHOP3141,MED2306,28,2025-04-22
STK13699,SHOP3082,MED2223,63,2023-03-28
STK13700,SHOP3032,MED2603,48,2025-06-03
STK13701,SHOP3058,MED2692,12,2024-07-05
STK13702,SHOP3147,MED2947,36,2023-01-04
STK13703,SHOP3065,MED2257,22,2024-04-24
STK13704,SHOP3092,MED2435,15,2022-04-09
STK13705,SHOP3018,MED2622,6,2022-10-11
STK13706,SHOP3101,MED2284,18,2024-06-27
STK13707,SHOP3000,MED2531,21,2023-12-12
STK13708,SHOP3052,MED2956,12,2020-07-15
STK13709,SHOP3108,MED2647,46,2022-11-19
STK13710,SHOP3113,MED2612,45,2020-10-31
STK13711,SHOP3113,MED2464,24,2019-08-01
STK13712,SHOP3092,MED2767,26,2024-06-10
STK13713,SHOP3065,MED2284,17,2019-06-10
STK13714,SHOP3059,MED2617,36,2019-12-22
STK13715,SHOP3036,MED2408,41,2020-07-27
STK13716,SHOP3054,MED2432,20,2024-07-25
STK13717,SHOP3029,MED2386,25,2023-03-13
STK13718,SHOP3116,MED2801,,2025-03-21
STK13719,SHOP3027,MED2644,60,2023-07-06
STK13720,SHOP3116,MED2630,30,2020-09-08
STK13721,SHOP3107,MED2072,35,2025-03-23
STK13722,SHOP3015,MED2448,22,2020-02-09
STK13723,SHOP3129,MED2652,30,2023-12-19
STK13724,SHOP3126,MED2317,10,2019-09-01
STK13725,SHOP3126,MED2651,19,2019-12-23
STK13726,SHOP3097,MED2354,13,2022-01-19
STK13727,SHOP3018,MED2481,28,2024-02-05
STK13728,SHOP3059,MED2260,33,2023-06-06
STK13729,SHOP3020,MED2227,,2023-09-25
STK13730,SHOP3056,MED2332,21,2023-12-01
STK13731,SHOP3113,MED2725,9,2020-08-08
STK13732,SHOP3027,MED2870,37,2021-07-25
STK13733,SHOP3138,MED2607,31,2019-08-21
STK13734,SHOP3108,MED2606,30,2023-09-28
STK13735,SHOP3108,MED2504,29,2022-04-06
STK13736,SHOP3026,MED2890,43,2024-12-11
STK13737,SHOP3083,MED2010,24,2024-12-01
STK13738,SHOP3093,MED2684,23,2019-09-10
STK13739,SHOP3044,MED2431,41,2024-03-16
STK13740,SHOP3141,MED2575,32,2024-03-11
STK13741,SHOP3073,MED2201,35,2019-06-06
STK13742,SHOP3006,MED2480,56,2023-10-05
STK13743,SHOP3027,MED2134,32,2025-06-07
STK13744,SHOP3115,MED2498,35,2022-06-02
STK13745,SHOP3045,MED2205,21,2024-10-06
STK13746,SHOP3132,MED2659,28,2021-03-09
STK13747,SHOP3023,MED2887,28,2019-06-23
STK13748,SHOP3042,MED2363,12,2020-11-18
STK13749,SHOP3033,MED2992,30,2025-03-07
STK13750,SHOP3043,MED2639,43,2019-07-20
STK13751,SHOP3076,MED2021,60,2025-03-09
STK13752,SHOP3062,MED2484,40,2020-08-07
STK13753,SHOP3106,MED2407,28,2020-11-26
STK13754,SHOP3091,MED2879,23,2022-06-14
STK13755,SHOP3052,MED2330,35,2019-02-11
STK13756,SHOP3026,MED2384,35,2019-03-21
STK13757,SHOP3068,MED2047,50,2025-01-27
STK13758,SHOP3066,MED2938,46,2019-05-18
STK13759,SHOP3051,MED2154,36,2024-03-06
STK13760,SHOP3050,MED2288,31,2019-12-31
STK13761,SHOP3056,MED2245,40,2023-11-22
STK13762,SHOP3105,MED2131,10,2023-03-19
STK13763,SHOP3093,MED2949,45,2024-05-20
STK13764,SHOP3010,MED2651,24,2024-04-01
STK13765,SHOP3033,MED2142,26,2020-07-09
STK13766,SHOP3147,MED2987,1,2021-01-10
STK13767,SHOP3099,MED2113,8,2021-10-07
STK13768,SHOP3081,MED2102,20,2021-04-29
STK13769,SHOP3004,MED2779,52,2022-08-18
STK13770,SHOP3062,MED2014,13,2023-07-16
STK13771,SHOP3082,MED2539,26,2020-08-06
STK13772,SHOP3138,MED2767,18,2021-08-13
STK13773,SHOP3014,MED2536,16,2019-09-04
STK13774,SHOP3016,MED2743,7,2020-05-22
STK13775,SHOP3000,MED2661,22,2024-08-08
STK13776,SHOP3095,MED2251,,2023-10-14
STK13777,SHOP3135,MED2153,23,2019-11-30
STK13778,SHOP3131,MED2257,30,2020-02-19
STK13779,SHOP3000,MED2381,36,2020-04-19
STK13780,SHOP3039,MED2623,21,2024-04-15
STK13781,SHOP3134,MED2588,11,2021-12-25
STK13782,SHOP3146,MED2903,34,2021-11-12
STK13783,SHOP3117,MED2890,,2021-01-16
STK13784,SHOP3098,MED2273,48,2019-03-25
STK13785,SHOP3024,MED2067,18,2022-05-29
STK13786,SHOP3139,MED2333,5,2021-09-24
STK13787,SHOP3048,MED2471,29,2019-07-17
STK13788,SHOP3007,MED2321,62,2021-12-07
STK13789,SHOP3113,MED2878,11,2024-08-28
STK13790,SHOP3016,MED2339,0,2020-11-08
STK13791,SHOP3141,MED2756,50,2024-01-24
STK13792,SHOP3061,MED2805,25,2021-10-18
STK13793,SHOP3031,MED2479,26,2021-08-29
STK13794,SHOP3129,MED2049,23,2020-09-17
STK13795,SHOP3019,MED2685,26,2019-03-13
STK13796,SHOP3099,MED2115,11,2019-02-01
STK13797,SHOP3145,MED2688,43,2024-04-03
STK13798,SHOP3137,MED2586,45,2021-06-27
STK13799,SHOP3121,MED2356,29,2021-11-06
STK13800,SHOP3097,MED2213,33,2023-01-21
STK13801,SHOP3021,MED2787,12,2019-01-19
STK13802,SHOP3009,MED2594,27,2020-03-21
STK13803,SHOP3043,MED2485,7,2024-06-01
STK13804,SHOP3080,MED2012,11,2021-02-13
STK13805,SHOP3032,MED2418,52,2020-10-26
STK13806,SHOP3023,MED2025,7,2019-08-29
STK13807,SHOP3110,MED2797,20,2023-08-03
STK13808,SHOP3120,MED2372,10,2020-02-29
STK13809,SHOP3044,MED2591,34,2019-07-06
STK13810,SHOP3049,MED2098,16,2024-02-13
STK13811,SHOP3120,MED2748,19,2021-08-29
STK13812,SHOP3068,MED2633,13,2023-08-16
STK13813,SHOP3100,MED2245,1,2019-01-29
STK13814,SHOP3084,MED2645,32,2023-03-13
STK13815,SHOP3049,MED2760,11,2024-07-10
STK13816,SHOP3100,MED2028,,2023-12-25
STK13817,SHOP3025,MED2237,,2025-06-24
STK13818,SHOP3051,MED2246,30,2020-01-31
STK13819,SHOP3077,MED2176,51,2022-03-30
STK13820,SHOP3054,MED2979,49,2019-11-17
STK13821,SHOP3034,MED2766,32,2024-02-29
STK13822,SHOP3036,MED2804,17,2025-05-16
STK13823,SHOP3108,MED2913,37,2020-01-13
STK13824,SHOP3059,MED2938,9,2020-09-17
STK13825,SHOP3102,MED2564,39,2023-12-16
STK13826,SHOP3101,MED2983,23,2021-01-10
STK13827,SHOP3094,MED2243,25,2020-06-16
STK13828,SHOP3134,MED2943,33,2025-03-15
STK13829,SHOP3093,MED2890,44,2019-03-03
STK13830,SHOP3029,MED2830,31,2023-01-25
STK13831,SHOP3022,MED2207,21,2023-07-20
STK13832,SHOP3003,MED2821,32,2021-12-03
STK13833,SHOP3131,MED2837,,2022-12-31
STK13834,SHOP3106,MED2652,32,2022-04-20
STK13835,SHOP3056,MED2073,21,2025-03-19
STK13836,SHOP3132,MED2000,22,2019-02-05
STK13837,SHOP3070,MED2037,9,2025-03-11
STK13838,SHOP3026,MED2736,36,2025-05-14
STK13839,SHOP3047,MED2927,,2021-07-10
STK13840,SHOP3051,MED2973,35,2022-05-21
STK13841,SHOP3148,MED2947,31,2024-09-19
STK13842,SHOP3079,MED2390,32,2022-08-15
STK13843,SHOP3019,MED2207,20,2019-08-07
STK13844,SHOP3019,MED2023,36,2024-09-09
STK13845,SHOP3019,MED2642,38,2023-06-14
STK13846,SHOP3050,MED2329,29,2023-12-21
STK13847,SHOP3000,MED2586,29,2021-02-02
STK13848,SHOP3134,MED2373,46,2025-07-28
STK13849,SHOP3068,MED2286,23,2025-08-10
STK13850,SHOP3054,MED2797,15,2023-12-23
STK13851,SHOP3071,MED2782,43,2022-11-26
STK13852,SHOP3095,MED2184,42,2022-10-01
STK13853,SHOP3089,MED2585,18,2020-11-24
STK13854,SHOP3008,MED2102,54,2023-02-12
STK13855,SHOP3004,MED2116,35,2020-07-17
STK13856,SHOP3041,MED2878,25,2024-11-28
STK13857,SHOP3081,MED2028,29,2025-02-03
STK13858,SHOP3114,MED2651,11,2019-01-22
STK13859,SHOP3081,MED2249,45,2021-02-22
STK13860,SHOP3045,MED2882,27,2019-02-28
STK13861,SHOP3025,MED2330,21,2024-02-11
STK13862,SHOP3001,MED2037,20,2024-10-28
STK13863,SHOP3060,MED2800,47,2019-12-10
STK13864,SHOP3111,MED2777,24,2023-06-07
STK13865,SHOP3093,MED2556,4,2024-10-01
STK13866,SHOP3071,MED2693,53,2019-11-23
STK13867,SHOP3058,MED2603,39,2022-08-16
STK13868,SHOP3019,MED2911,27,2023-03-21
STK13869,SHOP3056,MED2102,13,2021-09-17
STK13870,SHOP3136,MED2416,35,2021-01-08
STK13871,SHOP3079,MED2228,35,2024-08-15
STK13872,SHOP3079,MED2209,7,2021-07-01
STK13873,SHOP3081,MED2008,45,2025-02-01
STK13874,SHOP3098,MED2000,40,2019-06-22
STK13875,SHOP3037,MED2383,,2020-10-23
STK13876,SHOP3051,MED2574,53,2024-10-26
STK13877,SHOP3039,MED2750,30,2022-11-01
STK13878,SHOP3050,MED2377,25,2019-09-26
STK13879,SHOP3123,MED2753,53,2019-09-19
STK13880,SHOP3092,MED2184,37,2021-05-04
STK13881,SHOP3013,MED2594,20,2020-10-04
STK13882,SHOP3073,MED2978,13,2020-09-28
STK13883,SHOP3105,MED2790,38,2019-12-08
STK13884,SHOP3047,MED2945,51,2022-04-22
STK13885,SHOP3036,MED2979,,2024-10-24
STK13886,SHOP3020,MED2348,32,2022-09-17
STK13887,SHOP3100,MED2290,,2023-11-02
STK13888,SHOP3143,MED2904,33,2024-04-28
STK13889,SHOP3022,MED2914,24,2024-08-21
STK13890,SHOP3035,MED2058,46,2019-06-12
STK13891,SHOP3096,MED2971,33,2025-03-08
STK13892,SHOP3007,MED2981,50,2025-05-27
STK13893,SHOP3025,MED2473,21,2023-05-12
STK13894,SHOP3019,MED2916,30,2019-01-07
STK13895,SHOP3054,MED2985,40,2022-12-10
STK13896,SHOP3090,MED2049,11,2023-03-05
STK13897,SHOP3012,MED2844,40,2020-05-15
STK13898,SHOP3049,MED2360,18,2024-03-14
STK13899,SHOP3139,MED2812,39,2024-08-09
STK13900,SHOP3002,MED2758,35,2020-12-13
STK13901,SHOP3040,MED2784,23,2019-12-18
STK13902,SHOP3042,MED2360,40,2020-03-20
STK13903,SHOP3033,MED2952,44,2022-12-14
STK13904,SHOP3082,MED2515,34,2024-05-21
STK13905,SHOP3057,MED2234,37,2021-05-17
STK13906,SHOP3139,MED2455,35,2019-11-26
STK13907,SHOP3091,MED2624,50,2020-09-25
STK13908,SHOP3140,MED2559,57,2019-02-23
STK13909,SHOP3137,MED2149,2,2025-02-04
STK13910,SHOP3094,MED2425,16,2019-06-08
STK13911,SHOP3062,MED2618,24,2020-05-28
STK13912,SHOP3106,MED2649,17,2021-01-11
STK13913,SHOP3087,MED2675,,2024-03-03
STK13914,SHOP3100,MED2491,57,2021-06-26
STK13915,SHOP3144,MED2126,9,2025-02-01
STK13916,SHOP3066,MED2565,7,2021-12-05
STK13917,SHOP3011,MED2393,41,2021-06-26
STK13918,SHOP3080,MED2392,54,2020-03-23
STK13919,SHOP3075,MED2103,18,2023-04-14
STK13920,SHOP3003,MED2620,25,2020-01-06
STK13921,SHOP3073,MED2968,12,2023-05-02
STK13922,SHOP3038,MED2399,19,2020-01-01
STK13923,SHOP3073,MED2475,39,2023-04-28
STK13924,SHOP3070,MED2397,55,2023-06-26
STK13925,SHOP3029,MED2475,,2024-05-16
STK13926,SHOP3131,MED2405,26,2019-12-15
STK13927,SHOP3071,MED2145,38,2023-01-26
STK13928,SHOP3091,MED2438,33,2023-11-15
STK13929,SHOP3064,MED2749,40,2020-11-26
STK13930,SHOP3058,MED2529,49,2020-11-27
STK13931,SHOP3141,MED2949,26,2020-12-15
STK13932,SHOP3022,MED2679,22,2020-03-25
STK13933,SHOP3148,MED2339,,2022-10-20
STK13934,SHOP3102,MED2159,33,2021-08-04
STK13935,SHOP3037,MED2503,20,2020-04-18
STK13936,SHOP3016,MED2533,11,2019-08-03
STK13937,SHOP3081,MED2070,17,2021-10-05
STK13938,SHOP3025,MED2376,18,2020-08-25
STK13939,SHOP3064,MED2940,46,2020-09-24
STK13940,SHOP3132,MED2447,38,2019-09-20
STK13941,SHOP3019,MED2828,35,2021-04-08
STK13942,SHOP3048,MED2158,39,2025-06-20
STK13943,SHOP3069,MED2195,53,2025-08-08
STK13944,SHOP3085,MED2231,38,2020-05-15
STK13945,SHOP3063,MED2576,26,2019-04-08
STK13946,SHOP3130,MED2298,15,2022-02-20
STK13947,SHOP3017,MED2831,39,2020-05-15
STK13948,SHOP3035,MED2904,89,2019-03-31
STK13949,SHOP3124,MED2214,34,2020-11-28
STK13950,SHOP3120,MED2598,4,2021-02-13
STK13951,SHOP3062,MED2432,59,2022-08-31
STK13952,SHOP3093,MED2677,39,2019-05-19
STK13953,SHOP3134,MED2902,23,2019-01-28
STK13954,SHOP3011,MED2189,15,2021-10-31
STK13955,SHOP3139,MED2468,13,2019-05-09
STK13956,SHOP3135,MED2907,29,2020-06-01
STK13957,SHOP3027,MED2542,29,2021-07-20
STK13958,SHOP3013,MED2862,37,2023-02-10
STK13959,SHOP3045,MED2149,53,2023-12-19
STK13960,SHOP3122,MED2343,36,2021-10-01
STK13961,SHOP3012,MED2766,,2025-08-28
STK13962,SHOP3102,MED2463,43,2024-03-15
STK13963,SHOP3007,MED2506,17,2023-01-16
STK13964,SHOP3145,MED2606,13,2023-04-04
STK13965,SHOP3114,MED2648,17,2022-11-03
STK13966,SHOP3047,MED2969,28,2022-09-28
STK13967,SHOP3111,MED2786,25,2022-06-07
STK13968,SHOP3034,MED2368,21,2025-03-05
STK13969,SHOP3059,MED2872,19,2019-07-14
STK13970,SHOP3082,MED2010,,2020-09-07
STK13971,SHOP3014,MED2999,24,2025-01-21
STK13972,SHOP3044,MED2662,42,2019-07-23
STK13973,SHOP3008,MED2675,37,2019-02-10
STK13974,SHOP3099,MED2392,25,2024-07-04
STK13975,SHOP3035,MED2914,54,2022-05-24
STK13976,SHOP3093,MED2374,13,2022-09-23
STK13977,SHOP3106,MED2097,25,2022-03-08
STK13978,SHOP3115,MED2020,15,2022-11-20
STK13979,SHOP3068,MED2334,25,2022-05-13
STK13980,SHOP3104,MED2175,17,2019-01-05
STK13981,SHOP3082,MED2564,49,2021-04-26
STK13982,SHOP3016,MED2951,58,2021-01-28
STK13983,SHOP3114,MED2022,55,2020-06-05
STK13984,SHOP3030,MED2065,43,2023-05-17
STK13985,SHOP3073,MED2182,19,2019-04-17
STK13986,SHOP3041,MED2157,4,2024-05-22
STK13987,SHOP3032,MED2550,41,2024-02-10
STK13988,SHOP3013,MED2523,39,2022-12-23
STK13989,SHOP3114,MED2422,15,2023-11-23
STK13990,SHOP3006,MED2358,15,2022-03-20
STK13991,SHOP3133,MED2402,29,2023-02-19
STK13992,SHOP3085,MED2343,15,2019-02-03
STK13993,SHOP3094,MED2630,39,2021-10-04
STK13994,SHOP3111,MED2940,,2025-04-29
STK13995,SHOP3061,MED2339,14,2023-03-17
STK13996,SHOP3013,MED2038,35,2025-08-03
STK13997,SHOP3018,MED2573,24,2024-12-18
STK13998,SHOP3012,MED2300,,2019-06-20
STK13999,SHOP3100,MED2453,21,2024-05-26
STK14000,SHOP3070,MED2568,40,2024-03-29
STK14001,SHOP3000,MED2340,34,2022-02-13
STK14002,SHOP3002,MED2915,15,2021-12-17
STK14003,SHOP3002,MED2009,8,2020-11-20
STK14004,SHOP3140,MED2051,44,2023-12-03
STK14005,SHOP3020,MED2216,28,2020-08-14
STK14006,SHOP3130,MED2417,18,2020-07-06
STK14007,SHOP3103,MED2111,37,2023-11-22
STK14008,SHOP3024,MED2063,35,2025-02-14
STK14009,SHOP3117,MED2441,9,2020-05-22
STK14010,SHOP3083,MED2324,23,2025-06-13
STK14011,SHOP3122,MED2529,,2023-02-14
STK14012,SHOP3133,MED2635,42,2024-03-12
STK14013,SHOP3037,MED2963,36,2021-08-05
STK14014,SHOP3079,MED2810,55,2022-04-12
STK14015,SHOP3091,MED2167,44,2022-09-19
STK14016,SHOP3068,MED2166,6,2023-04-29
STK14017,SHOP3054,MED2406,46,2019-09-12
STK14018,SHOP3085,MED2952,22,2024-01-12
STK14019,SHOP3103,MED2178,23,2025-06-24
STK14020,SHOP3082,MED2786,0,2023-05-25
STK14021,SHOP3010,MED2428,,2021-01-23
STK14022,SHOP3005,MED2344,30,2019-10-05
STK14023,SHOP3073,MED2680,22,2024-04-03
STK14024,SHOP3089,MED2196,44,2021-10-29
STK14025,SHOP3063,MED2444,5,2021-01-31
STK14026,SHOP3147,MED2040,,2021-11-12
STK14027,SHOP3000,MED2827,2,2020-08-23
STK14028,SHOP3118,MED2027,36,2020-05-30
STK14029,SHOP3057,MED2743,32,2020-03-07
STK14030,SHOP3028,MED2242,25,2021-10-15
STK14031,SHOP3050,MED2492,43,2021-09-19
STK14032,SHOP3092,MED2740,34,2021-12-19
STK14033,SHOP3126,MED2258,21,2023-12-13
STK14034,SHOP3114,MED2295,60,2020-04-13
STK14035,SHOP3149,MED2186,41,2022-03-25
STK14036,SHOP3017,MED2673,30,2020-11-08
STK14037,SHOP3066,MED2625,36,2024-11-20
STK14038,SHOP3051,MED2102,46,2025-03-11
STK14039,SHOP3144,MED2356,40,2025-03-09
STK14040,SHOP3047,MED2897,18,2019-08-31
STK14041,SHOP3088,MED2609,46,2020-03-11
STK14042,SHOP3132,MED2554,6,2022-11-11
STK14043,SHOP3000,MED2244,30,2019-06-27
STK14044,SHOP3059,MED2378,24,2021-12-27
STK14045,SHOP3126,MED2356,48,2024-12-03
STK14046,SHOP3126,MED2943,56,2019-04-09
STK14047,SHOP3019,MED2609,46,2019-09-25
STK14048,SHOP3147,MED2964,,2020-07-24
STK14049,SHOP3127,MED2287,27,2023-12-01
STK14050,SHOP3079,MED2358,,2021-03-21
STK14051,SHOP3019,MED2879,24,2022-09-11
STK14052,SHOP3021,MED2875,14,2020-08-10
STK14053,SHOP3034,MED2165,18,2021-04-21
STK14054,SHOP3044,MED2280,11,2025-08-27
STK14055,SHOP3024,MED2326,11,2023-04-04
STK14056,SHOP3137,MED2476,28,2019-06-17
STK14057,SHOP3097,MED2473,37,2023-10-13
STK14058,SHOP3031,MED2918,44,2023-06-27
STK14059,SHOP3016,MED2348,45,2024-07-30
STK14060,SHOP3057,MED2704,24,2025-05-20
STK14061,SHOP3025,MED2590,39,2025-04-18
STK14062,SHOP3007,MED2482,,2021-01-26
STK14063,SHOP3029,MED2304,43,2021-12-24
STK14064,SHOP3005,MED2906,36,2024-11-09
STK14065,SHOP3145,MED2241,19,2024-03-05
STK14066,SHOP3026,MED2718,29,2023-12-15
STK14067,SHOP3129,MED2049,28,2022-12-21
STK14068,SHOP3133,MED2062,18,2024-11-25
STK14069,SHOP3127,MED2290,,2025-01-04
STK14070,SHOP3067,MED2535,48,2021-08-14
STK14071,SHOP3053,MED2036,34,2024-03-25
STK14072,SHOP3097,MED2104,19,2024-03-12
STK14073,SHOP3052,MED2853,30,2020-07-10
STK14074,SHOP3094,MED2010,46,2025-04-04
STK14075,SHOP3127,MED2965,39,2020-12-01
STK14076,SHOP3020,MED2847,11,2025-08-22
STK14077,SHOP3028,MED2439,36,2021-07-30
STK14078,SHOP3095,MED2107,29,2019-06-21
STK14079,SHOP3018,MED2836,58,2022-08-01
STK14080,SHOP3112,MED2146,29,2021-01-23
STK14081,SHOP3080,MED2914,27,2025-08-08
STK14082,SHOP3004,MED2838,39,2023-03-10
STK14083,SHOP3119,MED2560,33,2023-04-26
STK14084,SHOP3065,MED2235,3,2024-05-01
STK14085,SHOP3105,MED2367,9,2020-09-21
STK14086,SHOP3048,MED2486,1,2022-08-10
STK14087,SHOP3141,MED2263,20,2021-11-06
STK14088,SHOP3115,MED2846,62,2022-09-26
STK14089,SHOP3104,MED2746,33,2021-01-07
STK14090,SHOP3109,MED2031,,2022-08-22
STK14091,SHOP3056,MED2704,,2024-12-28
STK14092,SHOP3124,MED2905,24,2021-06-22
STK14093,SHOP3083,MED2833,33,2023-06-28
STK14094,SHOP3010,MED2965,23,2021-08-24
STK14095,SHOP3013,MED2923,44,2019-11-13
STK14096,SHOP3014,MED2634,57,2019-02-16
STK14097,SHOP3031,MED2737,32,2022-05-19
STK14098,SHOP3016,MED2400,14,2021-06-08
STK14099,SHOP3086,MED2235,18,2021-07-15
STK14100,SHOP3031,MED2425,16,2019-03-24
STK14101,SHOP3144,MED2035,35,2025-08-07
STK14102,SHOP3053,MED2769,5,2022-07-10
STK14103,SHOP3075,MED2422,37,2025-05-08
STK14104,SHOP3062,MED2386,12,2023-03-18
STK14105,SHOP3059,MED2900,47,2025-01-22
STK14106,SHOP3017,MED2945,,2025-07-25
STK14107,SHOP3028,MED2105,25,2024-04-25
STK14108,SHOP3026,MED2792,54,2024-04-05
STK14109,SHOP3136,MED2033,36,2023-01-07
STK14110,SHOP3096,MED2332,10,2020-06-10
STK14111,SHOP3034,MED2525,11,2024-09-02
STK14112,SHOP3044,MED2870,42,2024-04-24
STK14113,SHOP3045,MED2740,7,2022-06-22
STK14114,SHOP3049,MED2625,18,2022-03-27
STK14115,SHOP3035,MED2470,29,2021-06-01
STK14116,SHOP3064,MED2532,18,2022-03-12
STK14117,SHOP3017,MED2271,57,2019-09-06
STK14118,SHOP3112,MED2344,48,2023-08-22
STK14119,SHOP3080,MED2164,,2019-12-19
STK14120,SHOP3021,MED2159,63,2020-02-16
STK14121,SHOP3025,MED2122,38,2019-04-24
STK14122,SHOP3102,MED2024,29,2023-01-17
STK14123,SHOP3048,MED2747,33,2020-06-07
STK14124,SHOP3123,MED2914,37,2025-07-08
STK14125,SHOP3036,MED2180,,2021-07-08
STK14126,SHOP3144,MED2706,,2020-08-31
STK14127,SHOP3114,MED2763,14,2020-04-21
STK14128,SHOP3009,MED2791,30,2021-03-12
STK14129,SHOP3013,MED2784,,2019-07-23
STK14130,SHOP3115,MED2038,39,2021-11-25
STK14131,SHOP3009,MED2316,28,2021-08-13
STK14132,SHOP3018,MED2074,14,2024-06-22
STK14133,SHOP3096,MED2041,20,2021-08-25
STK14134,SHOP3080,MED2077,10,2022-05-16
STK14135,SHOP3053,MED2465,48,2025-04-09
STK14136,SHOP3105,MED2706,52,2022-10-07
STK14137,SHOP3100,MED2949,46,2021-02-19
STK14138,SHOP3015,MED2138,18,2020-03-13
STK14139,SHOP3010,MED2106,43,2024-12-11
STK14140,SHOP3058,MED2274,48,2022-10-28
STK14141,SHOP3143,MED2783,5,2022-03-08
STK14142,SHOP3044,MED2192,13,2019-02-17
STK14143,SHOP3082,MED2129,65,2024-08-10
STK14144,SHOP3133,MED2065,38,2019-05-05
STK14145,SHOP3142,MED2956,29,2020-01-23
STK14146,SHOP3036,MED2131,44,2021-10-08
STK14147,SHOP3125,MED2471,42,2025-07-25
STK14148,SHOP3042,MED2502,40,2024-12-05
STK14149,SHOP3103,MED2393,36,2023-06-28
STK14150,SHOP3012,MED2237,20,2023-08-05
STK14151,SHOP3141,MED2816,42,2022-06-15
STK14152,SHOP3123,MED2004,28,2021-06-28
STK14153,SHOP3029,MED2778,36,2019-01-01
STK14154,SHOP3012,MED2916,34,2022-10-10
STK14155,SHOP3029,MED2250,34,2021-11-17
STK14156,SHOP3044,MED2962,17,2024-07-22
STK14157,SHOP3040,MED2903,40,2022-09-25
STK14158,SHOP3064,MED2898,25,2025-01-02
STK14159,SHOP3131,MED2214,8,2019-07-25
STK14160,SHOP3070,MED2658,29,2020-06-07
STK14161,SHOP3140,MED2113,44,2023-09-03
STK14162,SHOP3061,MED2113,27,2021-01-01
STK14163,SHOP3074,MED2992,46,2019-07-06
STK14164,SHOP3093,MED2324,17,2019-07-18
STK14165,SHOP3002,MED2411,18,2020-05-19
STK14166,SHOP3097,MED2261,17,2020-07-27
STK14167,SHOP3084,MED2294,15,2023-02-11
STK14168,SHOP3076,MED2705,22,2019-03-16
STK14169,SHOP3037,MED2768,36,2020-11-19
STK14170,SHOP3077,MED2317,32,2020-04-03
STK14171,SHOP3103,MED2835,8,2023-02-12
STK14172,SHOP3025,MED2322,38,2020-08-11
STK14173,SHOP3117,MED2691,26,2022-05-02
STK14174,SHOP3116,MED2073,38,2023-10-19
STK14175,SHOP3080,MED2205,25,2021-02-08
STK14176,SHOP3041,MED2996,12,2019-06-21
STK14177,SHOP3147,MED2464,36,2023-08-28
STK14178,SHOP3093,MED2989,16,2024-11-12
STK14179,SHOP3058,MED2855,,2025-02-08
STK14180,SHOP3020,MED2148,31,2024-09-20
STK14181,SHOP3061,MED2052,1,2025-05-11
STK14182,SHOP3107,MED2681,44,2019-10-19
STK14183,SHOP3034,MED2345,38,2024-08-02
STK14184,SHOP3040,MED2618,55,2020-08-02
STK14185,SHOP3050,MED2728,46,2023-02-14
STK14186,SHOP3080,MED2318,29,2023-05-10
STK14187,SHOP3084,MED2527,6,2023-03-11
STK14188,SHOP3145,MED2072,40,2023-10-31
STK14189,SHOP3094,MED2406,41,2024-10-07
STK14190,SHOP3089,MED2533,47,2022-04-25
STK14191,SHOP3076,MED2702,43,2023-07-21
STK14192,SHOP3021,MED2076,10,2020-12-16
STK14193,SHOP3077,MED2189,58,2021-05-05
STK14194,SHOP3144,MED2691,36,2020-10-25
STK14195,SHOP3111,MED2201,30,2024-07-21
STK14196,SHOP3067,MED2202,47,2022-11-27
STK14197,SHOP3025,MED2131,15,2021-07-14
STK14198,SHOP3121,MED2364,37,2023-10-29
STK14199,SHOP3145,MED2740,38,2024-02-07
